DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,AÑOOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PPERHOM,PPERMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
5,502,3,2020,5,9,2019,5,502,999,999,9,9,320,320,9,1,99,99
12,1222,5,2020,17,9,2019,12,1222,999,999,9,9,320,320,9,1,99,99
13,1301,4,2019,6,2,2019,13,1301,41,36,9,4,320,320,9,2,99,99
13,1301,5,2019,20,3,2019,13,1301,999,38,9,4,320,320,9,2,99,99
13,1301,5,2019,8,3,2019,13,1301,999,41,9,4,320,320,9,2,99,99
12,1219,8,2019,4,4,2019,12,1214,999,999,9,4,320,320,9,2,99,99
12,1230,6,2019,5,4,2019,12,1218,999,36,9,4,320,320,9,3,99,99
3,308,10,2019,7,10,2019,3,308,37,38,9,9,320,320,9,3,99,99
19,1901,10,2019,19,7,2019,19,1901,37,36,9,4,320,320,9,4,99,99
15,1501,11,2019,8,10,2019,15,1507,31,31,9,4,320,320,9,4,99,99
9,916,1,2019,24,1,2019,9,905,999,999,9,9,320,320,9,9,99,99
9,906,2,2019,17,1,2019,9,906,999,999,9,9,320,320,9,9,99,99
6,606,2,2019,9,1,2019,6,606,999,999,9,9,320,320,9,9,99,99
6,601,2,2019,14,1,2019,6,604,999,999,9,9,320,320,9,9,99,99
6,609,2,2019,8,1,2019,6,609,999,999,9,9,320,320,9,9,99,99
14,1419,2,2019,28,1,2019,14,1419,999,999,9,9,320,320,9,9,99,99
12,1222,2,2019,25,1,2019,12,1222,999,999,9,9,320,320,9,9,99,99
17,1705,2,2019,4,2,2019,19,1901,999,999,9,9,320,320,9,9,99,99
17,1713,2,2019,4,2,2019,17,1705,999,999,9,9,320,320,9,9,99,99
17,1702,2,2019,7,2,2019,17,1705,999,999,9,9,320,320,9,9,99,99
15,1506,2,2019,16,1,2019,1,111,999,999,9,9,320,320,9,9,99,99
14,1404,2,2019,23,1,2019,14,1404,999,999,9,9,320,320,9,9,99,99
10,1001,2,2019,22,1,2019,10,1001,49,46,9,9,320,320,9,9,99,99
15,1503,2,2019,3,1,2019,15,1503,999,999,9,9,320,320,9,9,99,99
13,1301,2,2019,11,1,2019,13,1327,999,999,9,9,320,320,9,9,99,99
9,917,2,2019,6,2,2019,9,917,999,999,9,9,320,320,9,9,99,99
5,513,2,2019,11,1,2019,5,513,999,999,9,9,320,320,9,9,99,99
17,1708,2,2019,11,2,2019,6,614,999,999,9,9,320,320,9,9,99,99
3,302,2,2019,11,2,2019,1,101,999,999,9,9,320,320,9,9,99,99
18,1804,3,2019,14,1,2019,22,2204,999,999,9,9,320,320,9,9,99,99
1,112,3,2019,2,1,2019,1,112,999,999,9,9,320,320,9,9,99,99
9,920,3,2019,7,2,2019,11,1101,999,999,9,9,320,320,9,9,99,99
1,116,3,2019,25,1,2019,1,101,999,999,9,9,320,320,9,9,99,99
14,1402,3,2019,8,1,2019,14,1412,999,999,9,9,320,320,9,9,99,99
14,1402,3,2019,25,1,2019,14,1412,999,999,9,9,320,320,9,9,99,99
9,911,3,2019,27,2,2019,9,924,999,999,9,9,320,320,9,9,99,99
15,1503,3,2019,18,1,2019,15,1503,999,999,9,9,320,320,9,9,99,99
1,101,3,2019,21,1,2019,9,901,20,19,9,9,320,320,9,9,99,99
1,110,3,2019,17,1,2019,1,110,999,999,1,1,320,320,9,9,99,99
1,101,3,2019,16,1,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,101,3,2019,14,2,2019,6,609,999,999,9,9,320,320,9,9,99,99
10,1007,3,2019,29,1,2019,10,1007,999,999,9,9,320,320,9,9,99,99
19,1902,3,2019,17,1,2019,19,1902,999,999,9,9,320,320,9,9,99,99
3,301,3,2019,19,2,2019,3,312,999,999,9,9,320,320,9,9,99,99
1,114,3,2019,13,2,2019,1,114,999,999,9,9,320,320,9,9,99,99
6,603,3,2019,18,2,2019,1,101,999,999,9,9,320,320,9,9,99,99
5,502,3,2019,6,2,2019,4,401,999,999,9,9,320,320,9,9,99,99
1,101,3,2019,14,3,2019,1,117,999,999,9,9,320,320,9,9,99,99
1,101,3,2019,11,3,2019,1,101,999,999,9,9,320,320,9,9,99,99
6,611,3,2019,8,2,2019,6,611,999,999,9,9,320,320,9,9,99,99
9,917,3,2019,21,2,2019,11,1101,999,999,9,9,320,320,9,9,99,99
2,201,3,2019,8,2,2019,2,201,999,999,9,9,320,320,9,9,99,99
1,101,3,2019,12,3,2019,1,101,999,999,9,9,320,320,9,9,99,99
19,1902,3,2019,18,1,2019,19,1905,999,999,9,9,320,320,9,9,99,99
13,1301,3,2019,29,1,2019,13,1301,999,999,9,9,320,320,9,9,99,99
9,909,3,2019,28,2,2019,9,909,999,999,9,9,320,320,9,9,99,99
1,115,3,2019,13,3,2019,1,115,999,999,9,9,320,320,9,9,99,99
15,1501,3,2019,20,2,2019,15,1507,999,999,9,9,320,320,9,9,99,99
15,1501,3,2019,5,2,2019,15,1502,999,999,9,9,320,320,9,9,99,99
1,102,3,2019,6,2,2019,1,102,999,999,9,9,320,320,9,9,99,99
18,1804,3,2019,21,2,2019,18,1804,999,999,9,9,320,320,9,9,99,99
1,101,3,2019,18,3,2019,1,106,999,999,9,9,320,320,9,9,99,99
1,101,3,2019,18,3,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,101,3,2019,18,3,2019,1,105,999,999,9,9,320,320,9,9,99,99
1,101,3,2019,6,2,2019,1,116,999,999,9,9,320,320,9,9,99,99
14,1401,3,2019,23,1,2019,14,1401,999,999,9,9,320,320,9,9,99,99
10,1009,3,2019,5,2,2019,10,1009,999,999,9,9,320,320,9,9,99,99
1,101,3,2019,18,2,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,115,3,2019,14,1,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,117,3,2019,14,2,2019,1,117,999,999,9,9,320,320,9,9,99,99
21,2101,3,2019,21,2,2019,22,2205,999,999,9,9,320,320,9,9,99,99
1,114,3,2019,6,3,2019,1,114,999,999,9,9,320,320,9,9,99,99
1,114,3,2019,14,3,2019,1,114,999,999,9,9,320,320,9,9,99,99
11,1101,3,2019,5,3,2019,11,1101,999,999,9,9,320,320,9,9,99,99
1,102,3,2019,20,3,2019,1,102,999,999,9,9,320,320,9,9,99,99
15,1501,3,2019,8,2,2019,15,1501,999,999,9,9,320,320,9,9,99,99
18,1804,3,2019,6,3,2019,18,1804,999,999,9,9,320,320,9,9,99,99
18,1804,3,2019,13,2,2019,18,1804,999,999,9,9,320,320,9,9,99,99
13,1302,3,2019,20,2,2019,13,1326,999,999,9,9,320,320,9,9,99,99
1,101,3,2019,16,1,2019,1,108,999,999,9,9,320,320,9,9,99,99
16,1615,3,2019,15,2,2019,16,1609,999,999,9,9,320,320,9,9,99,99
10,1001,3,2019,18,2,2019,10,1001,999,999,9,9,320,320,9,9,99,99
12,1203,3,2019,21,2,2019,12,1203,46,45,4,4,320,320,9,9,99,99
10,1001,3,2019,28,1,2019,1,115,999,999,9,9,320,320,9,9,99,99
1,101,3,2019,26,3,2019,1,101,999,999,9,9,320,320,9,9,99,99
2,201,3,2019,18,2,2019,2,201,999,999,9,9,320,320,9,9,99,99
3,301,4,2019,13,3,2019,3,301,999,999,5,5,320,320,9,9,99,99
1,106,4,2019,12,2,2019,1,101,999,999,9,9,320,320,9,9,99,99
6,614,4,2019,1,3,2019,6,614,999,999,9,9,320,320,9,9,99,99
18,1804,4,2019,4,2,2019,18,1803,999,999,9,9,320,320,9,9,99,99
3,310,4,2019,15,3,2019,1,102,999,50,9,9,320,320,9,9,99,99
19,1901,4,2019,15,2,2019,19,1902,999,999,9,9,320,320,9,9,99,99
12,1204,4,2019,4,3,2019,12,1204,999,999,9,9,320,320,9,9,99,99
15,1502,4,2019,19,2,2019,15,1502,999,999,9,9,320,320,9,9,99,99
1,101,4,2019,25,3,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,101,4,2019,26,3,2019,4,401,999,999,9,9,320,320,9,9,99,99
1,101,4,2019,20,3,2019,13,1326,999,999,9,9,320,320,9,9,99,99
1,115,4,2019,1,4,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,103,4,2019,22,2,2019,1,103,999,999,9,9,320,320,9,9,99,99
18,1804,4,2019,21,1,2019,18,1804,999,999,9,9,320,320,9,9,99,99
9,920,4,2019,20,3,2019,9,920,999,999,9,9,320,320,9,9,99,99
1,116,4,2019,22,2,2019,1,116,999,999,9,9,320,320,9,9,99,99
5,501,4,2019,28,1,2019,5,501,999,999,9,9,320,320,9,9,99,99
2,201,4,2019,13,2,2019,2,201,999,999,4,4,320,320,9,9,99,99
2,201,4,2019,29,1,2019,2,201,999,999,9,9,320,320,9,9,99,99
12,1201,4,2019,1,2,2019,12,1201,38,37,4,9,320,320,9,9,99,99
14,1401,4,2019,21,2,2019,14,1401,999,999,9,9,320,320,9,9,99,99
2,201,4,2019,18,2,2019,2,207,999,999,9,9,320,320,9,9,99,99
15,1503,4,2019,8,3,2019,15,1503,999,999,9,9,320,320,9,9,99,99
1,117,4,2019,2,4,2019,1,117,999,999,9,9,320,320,9,9,99,99
7,701,4,2019,7,3,2019,14,1401,999,999,9,9,320,320,9,9,99,99
2,203,4,2019,31,1,2019,2,203,999,999,9,9,320,320,9,9,99,99
1,101,4,2019,25,3,2019,13,1304,999,999,9,9,320,320,9,9,99,99
4,401,4,2019,21,3,2019,4,401,999,999,9,9,320,320,9,9,99,99
1,101,4,2019,18,3,2019,1,101,999,999,9,9,320,320,9,9,99,99
4,401,4,2019,28,3,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,101,4,2019,4,2,2019,1,101,999,999,9,9,320,320,9,9,99,99
17,1712,4,2019,6,3,2019,17,1712,999,999,9,9,320,320,9,9,99,99
1,101,4,2019,19,2,2019,1,101,999,999,9,9,320,320,9,9,99,99
2,201,4,2019,27,2,2019,2,203,999,999,9,9,320,320,9,9,99,99
9,902,4,2019,17,1,2019,9,902,999,999,9,9,320,320,9,9,99,99
5,501,4,2019,1,2,2019,5,505,999,999,9,9,320,320,9,9,99,99
10,1001,4,2019,13,3,2019,10,1007,999,999,9,9,320,320,9,9,99,99
1,101,4,2019,2,4,2019,1,107,999,999,9,9,320,320,9,9,99,99
22,2207,4,2019,14,2,2019,22,2201,999,999,9,9,320,320,9,9,99,99
19,1901,4,2019,15,1,2019,19,1904,999,999,9,9,320,320,9,9,99,99
2,201,4,2019,28,3,2019,1,101,999,999,9,9,320,320,9,9,99,99
2,201,4,2019,28,3,2019,19,1906,999,999,9,9,320,320,9,9,99,99
1,101,4,2019,31,1,2019,1,101,999,999,9,9,320,320,9,9,99,99
10,1001,4,2019,26,2,2019,10,1001,999,999,9,9,320,320,9,9,99,99
19,1910,4,2019,15,1,2019,19,1910,999,999,9,9,320,320,9,9,99,99
1,101,4,2019,4,4,2019,15,1502,999,999,9,9,320,320,9,9,99,99
3,301,4,2019,9,4,2019,3,301,999,999,5,5,320,320,9,9,99,99
1,101,4,2019,1,4,2019,3,301,999,999,9,9,320,320,9,9,99,99
1,101,4,2019,1,4,2019,1,103,999,999,9,9,320,320,9,9,99,99
18,1804,4,2019,25,3,2019,18,1804,999,999,9,9,320,320,9,9,99,99
1,101,4,2019,20,3,2019,22,2205,999,999,9,9,320,320,9,9,99,99
1,101,4,2019,12,3,2019,1,108,999,999,9,9,320,320,9,9,99,99
1,111,4,2019,28,3,2019,1,110,999,999,9,9,320,320,9,9,99,99
9,902,4,2019,1,2,2019,8,802,999,999,9,9,320,320,9,9,99,99
9,901,4,2019,1,2,2019,9,917,999,999,4,4,320,320,9,9,99,99
18,1804,4,2019,11,3,2019,18,1804,999,999,9,9,320,320,9,9,99,99
4,403,4,2019,27,2,2019,4,403,999,999,9,9,320,320,9,9,99,99
1,101,4,2019,5,4,2019,22,2207,999,999,9,9,320,320,9,9,99,99
1,101,4,2019,22,1,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,101,4,2019,2,4,2019,1,106,999,999,9,9,320,320,9,9,99,99
1,101,4,2019,9,4,2019,4,401,999,999,9,9,320,320,9,9,99,99
10,1006,4,2019,2,4,2019,10,1006,999,999,9,9,320,320,9,9,99,99
4,414,5,2019,31,1,2019,4,414,999,999,9,9,320,320,9,9,99,99
15,1502,5,2019,14,3,2019,15,1502,999,999,9,9,320,320,9,9,99,99
19,1904,5,2019,30,1,2019,19,1904,999,999,9,9,320,320,9,9,99,99
1,101,5,2019,23,1,2019,5,513,999,999,9,9,320,320,9,9,99,99
1,101,5,2019,7,3,2019,1,115,999,999,9,9,320,320,9,9,99,99
20,2009,5,2019,11,3,2019,20,2009,999,999,9,9,320,320,9,9,99,99
15,1501,5,2019,20,2,2019,15,1501,999,999,9,9,320,320,9,9,99,99
5,504,5,2019,15,3,2019,5,502,999,999,9,9,320,320,9,9,99,99
5,504,5,2019,3,5,2019,5,502,999,999,9,9,320,320,9,9,99,99
5,504,5,2019,12,3,2019,1,114,999,999,9,9,320,320,9,9,99,99
11,1101,5,2019,11,3,2019,11,1101,999,999,9,9,320,320,9,9,99,99
18,1804,5,2019,8,4,2019,18,1804,999,999,9,9,320,320,9,9,99,99
1,115,5,2019,25,3,2019,1,101,999,999,9,9,320,320,9,9,99,99
5,511,5,2019,19,2,2019,5,511,45,999,9,9,320,320,9,9,99,99
11,1102,5,2019,31,1,2019,11,1101,999,999,9,9,320,320,9,9,99,99
9,901,5,2019,21,3,2019,9,903,999,999,9,9,320,320,9,9,99,99
6,614,5,2019,16,4,2019,6,614,999,999,9,9,320,320,9,9,99,99
1,101,5,2019,8,2,2019,1,102,999,999,9,9,320,320,9,9,99,99
8,803,5,2019,4,3,2019,8,803,999,999,9,9,320,320,9,9,99,99
5,511,5,2019,20,3,2019,1,114,999,999,9,9,320,320,9,9,99,99
17,1712,5,2019,16,4,2019,17,1705,999,999,9,9,320,320,9,9,99,99
9,909,5,2019,25,4,2019,9,909,999,999,9,9,320,320,9,9,99,99
17,1712,5,2019,3,4,2019,17,1712,999,999,4,4,320,320,9,9,99,99
1,116,5,2019,26,4,2019,1,116,999,999,4,4,320,320,9,9,99,99
1,101,5,2019,16,4,2019,1,101,999,999,9,9,320,320,9,9,99,99
10,1001,5,2019,8,2,2019,10,1001,999,999,9,9,320,320,9,9,99,99
21,2101,5,2019,19,3,2019,21,2104,999,999,9,9,9999,9999,9,9,99,99
1,101,5,2019,25,3,2019,1,101,999,999,9,9,320,320,9,9,99,99
12,1215,5,2019,11,3,2019,12,1215,999,999,4,4,320,320,9,9,99,99
13,1301,5,2019,1,2,2019,13,1301,999,999,9,9,320,320,9,9,99,99
9,920,5,2019,5,3,2019,9,920,999,999,9,9,320,320,9,9,99,99
5,503,5,2019,18,3,2019,5,503,999,999,9,9,320,320,9,9,99,99
17,1705,5,2019,28,3,2019,17,1703,999,999,9,9,320,320,9,9,99,99
22,2201,5,2019,4,3,2019,5,513,999,999,9,9,320,320,9,9,99,99
19,1904,5,2019,1,4,2019,19,1904,999,999,9,9,320,320,9,9,99,99
19,1903,5,2019,9,4,2019,19,1903,999,999,4,4,320,320,9,9,99,99
1,101,5,2019,27,3,2019,3,309,999,999,9,9,840,320,9,9,99,99
6,603,5,2019,13,2,2019,6,603,999,999,9,9,320,320,9,9,99,99
1,101,5,2019,6,3,2019,1,116,999,999,9,9,320,320,9,9,99,99
3,302,5,2019,12,4,2019,4,403,999,999,9,9,320,320,9,9,99,99
1,101,5,2019,28,1,2019,1,101,999,999,9,9,320,320,9,9,99,99
17,1701,5,2019,8,4,2019,17,1705,999,999,9,9,320,320,9,9,99,99
1,102,5,2019,16,4,2019,9,924,999,999,1,1,320,320,9,9,99,99
9,917,5,2019,26,3,2019,9,917,999,999,9,9,320,320,9,9,99,99
1,101,5,2019,24,4,2019,1,101,999,999,9,9,320,320,9,9,99,99
22,2212,5,2019,27,2,2019,22,2201,999,999,9,9,320,320,9,9,99,99
10,1001,5,2019,16,4,2019,10,1001,999,999,9,9,320,222,9,9,99,99
15,1503,5,2019,22,1,2019,15,1504,999,999,9,9,320,320,9,9,99,99
11,1104,5,2019,7,2,2019,11,1101,999,999,9,9,320,320,9,9,99,99
15,1503,5,2019,16,4,2019,15,1503,999,999,9,9,320,320,9,9,99,99
6,601,5,2019,10,4,2019,6,606,999,999,9,9,320,320,9,9,99,99
4,414,5,2019,15,4,2019,4,414,999,999,9,9,320,320,9,9,99,99
5,501,5,2019,8,5,2019,1,108,999,999,9,9,320,320,9,9,99,99
4,401,5,2019,20,3,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,101,5,2019,20,5,2019,5,507,999,999,9,9,320,320,9,9,99,99
1,101,5,2019,7,5,2019,1,110,999,999,9,9,320,320,9,9,99,99
6,602,5,2019,20,3,2019,6,602,999,999,9,9,320,320,9,9,99,99
22,2208,5,2019,13,2,2019,1,101,999,999,9,9,320,320,9,9,99,99
19,1903,5,2019,8,1,2019,19,1903,999,999,9,9,320,320,9,9,99,99
17,1712,5,2019,20,2,2019,15,1504,999,999,9,9,320,320,9,9,99,99
7,719,5,2019,27,3,2019,7,719,999,999,9,9,320,320,9,9,99,99
21,2101,5,2019,16,4,2019,21,2102,999,999,9,9,320,320,9,9,99,99
4,401,5,2019,12,4,2019,4,401,999,999,9,9,320,320,9,9,99,99
1,102,5,2019,11,4,2019,1,116,999,999,9,9,320,320,9,9,99,99
14,1404,5,2019,25,3,2019,14,1404,999,999,9,9,320,320,9,9,99,99
12,1222,5,2019,4,3,2019,12,1222,999,999,9,9,320,320,9,9,99,99
22,2201,5,2019,11,4,2019,22,2201,999,999,9,9,320,320,9,9,99,99
7,701,5,2019,4,4,2019,1,101,999,999,9,9,320,320,9,9,99,99
9,901,5,2019,11,3,2019,9,909,999,999,9,9,320,320,9,9,99,99
1,101,5,2019,12,3,2019,1,101,999,999,9,9,320,320,9,9,99,99
16,1601,5,2019,27,2,2019,16,1609,46,40,1,1,320,320,9,9,99,99
1,101,5,2019,14,5,2019,1,101,999,999,9,9,320,320,9,9,99,99
6,608,5,2019,7,5,2019,6,608,999,999,9,9,320,320,9,9,99,99
1,101,5,2019,22,5,2019,12,1216,999,999,9,9,320,320,9,9,99,99
1,103,5,2019,8,4,2019,1,103,999,999,9,9,320,320,9,9,99,99
10,1001,5,2019,22,4,2019,10,1001,999,999,9,9,320,320,9,9,99,99
9,911,5,2019,26,3,2019,9,909,999,999,1,1,320,320,9,9,99,99
9,917,5,2019,23,5,2019,15,1502,999,999,9,9,320,320,9,9,99,99
1,101,5,2019,24,5,2019,1,101,999,999,9,9,320,320,9,9,99,99
6,603,5,2019,6,3,2019,6,603,999,999,9,9,320,320,9,9,99,99
9,911,5,2019,26,3,2019,9,911,999,999,9,9,320,320,9,9,99,99
11,1101,5,2019,2,1,2019,11,1101,999,999,9,9,320,320,9,9,99,99
5,506,5,2019,29,3,2019,5,506,999,999,9,9,320,320,9,9,99,99
1,101,5,2019,4,4,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,103,5,2019,14,1,2019,1,103,999,999,9,9,320,320,9,9,99,99
14,1401,5,2019,27,3,2019,14,1401,999,999,9,9,320,320,9,9,99,99
1,103,5,2019,22,1,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,111,5,2019,26,5,2019,1,110,999,999,9,9,320,320,9,9,99,99
22,2201,5,2019,26,4,2019,22,2201,999,999,9,9,320,320,9,9,99,99
1,101,5,2019,23,5,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,101,5,2019,1,4,2019,3,301,999,999,9,9,320,320,9,9,99,99
10,1001,5,2019,30,5,2019,10,1001,999,999,9,9,320,320,9,9,99,99
12,1216,5,2019,20,2,2019,12,1216,999,999,9,9,320,320,9,9,99,99
1,105,5,2019,27,2,2019,1,105,999,999,9,9,320,320,9,9,99,99
1,111,5,2019,29,5,2019,14,1412,999,999,9,9,320,320,9,9,99,99
1,101,5,2019,15,5,2019,1,101,999,999,9,9,320,320,9,9,99,99
9,909,6,2019,15,4,2019,9,909,999,999,9,9,320,320,9,9,99,99
2,201,6,2019,4,4,2019,2,201,999,999,4,4,320,320,9,9,99,99
1,106,6,2019,14,1,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,101,6,2019,29,5,2019,1,101,999,999,9,9,320,320,9,9,99,99
14,1406,6,2019,4,4,2019,14,1406,999,999,9,9,320,320,9,9,99,99
9,920,6,2019,22,2,2019,5,513,999,999,9,9,320,320,9,9,99,99
1,107,6,2019,21,2,2019,1,105,999,999,9,9,320,320,9,9,99,99
1,101,6,2019,7,3,2019,12,1204,999,999,9,9,320,320,9,9,99,99
22,2201,6,2019,24,5,2019,22,2201,999,999,9,9,320,320,9,9,99,99
11,1101,6,2019,8,3,2019,11,1101,999,999,9,9,320,320,9,9,99,99
11,1101,6,2019,24,4,2019,11,1101,999,999,9,9,320,320,9,9,99,99
1,101,6,2019,15,5,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,101,6,2019,15,5,2019,1,108,999,999,9,9,320,320,9,9,99,99
15,1501,6,2019,15,4,2019,15,1501,999,999,4,1,320,320,9,9,99,99
1,101,6,2019,14,3,2019,1,101,999,999,9,9,840,320,9,9,99,99
6,614,6,2019,10,4,2019,6,614,999,999,9,9,320,320,9,9,99,99
14,1401,6,2019,27,3,2019,14,1404,999,999,9,9,320,320,9,9,99,99
1,109,6,2019,30,5,2019,1,109,999,999,9,9,320,320,9,9,99,99
1,101,6,2019,9,4,2019,1,102,999,999,9,9,320,320,9,9,99,99
1,115,6,2019,3,5,2019,5,513,999,999,9,9,320,320,9,9,99,99
10,1016,6,2019,22,5,2019,5,501,999,999,9,9,320,320,9,9,99,99
22,2201,6,2019,28,3,2019,2,201,999,999,9,9,320,320,9,9,99,99
1,116,6,2019,27,5,2019,1,116,999,999,4,4,320,320,9,9,99,99
1,115,6,2019,22,4,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,101,6,2019,24,5,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,106,6,2019,5,6,2019,14,1406,999,999,9,9,320,320,9,9,99,99
4,401,6,2019,8,4,2019,4,401,999,999,9,9,320,320,9,9,99,99
10,1003,6,2019,19,3,2019,10,1001,999,999,9,9,320,320,9,9,99,99
16,1613,6,2019,26,4,2019,16,1609,999,999,9,9,320,320,9,9,99,99
12,1201,6,2019,4,4,2019,12,1215,999,999,9,9,320,320,9,9,99,99
14,1401,6,2019,18,2,2019,14,1401,999,999,9,9,320,320,9,9,99,99
22,2201,6,2019,15,3,2019,22,2201,999,999,9,9,320,320,9,9,99,99
1,114,6,2019,28,2,2019,1,114,999,999,9,9,320,320,9,9,99,99
5,501,6,2019,27,3,2019,5,501,999,999,9,9,320,320,9,9,99,99
5,509,6,2019,26,4,2019,5,509,999,999,9,9,320,320,9,9,99,99
14,1401,6,2019,29,5,2019,14,1401,999,999,9,9,320,320,9,9,99,99
1,101,6,2019,13,5,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,101,6,2019,5,6,2019,3,308,999,999,9,9,320,320,9,9,99,99
1,115,6,2019,1,5,2019,1,101,999,999,4,4,320,320,9,9,99,99
1,115,6,2019,20,5,2019,9,919,999,999,9,9,320,320,9,9,99,99
3,301,6,2019,11,3,2019,3,301,999,999,9,9,320,320,9,9,99,99
18,1804,6,2019,5,6,2019,18,1804,999,999,9,9,320,320,9,9,99,99
5,513,6,2019,14,3,2019,5,513,999,999,9,4,320,320,9,9,99,99
15,1503,6,2019,16,4,2019,15,1503,999,999,9,9,320,320,9,9,99,99
20,2010,6,2019,3,1,2019,20,2009,999,999,9,9,320,320,9,9,99,99
2,201,6,2019,27,5,2019,2,203,999,999,9,9,320,320,9,9,99,99
1,101,6,2019,22,5,2019,1,106,999,999,9,9,320,320,9,9,99,99
1,104,6,2019,30,4,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,101,6,2019,13,5,2019,1,101,999,999,9,9,320,320,9,9,99,99
2,201,6,2019,22,5,2019,2,201,999,999,4,4,320,320,9,9,99,99
12,1216,6,2019,28,1,2019,12,1216,999,999,9,9,320,320,9,9,99,99
1,102,6,2019,27,2,2019,1,102,999,999,9,9,320,320,9,9,99,99
2,201,6,2019,26,4,2019,2,201,999,999,4,4,320,320,9,9,99,99
1,101,6,2019,4,6,2019,1,116,999,999,9,9,320,320,9,9,99,99
13,1301,6,2019,13,2,2019,13,1301,999,999,9,9,320,320,9,9,99,99
13,1308,6,2019,26,2,2019,13,1308,999,999,9,9,320,320,9,9,99,99
14,1401,6,2019,6,3,2019,14,1401,999,999,9,9,320,320,9,9,99,99
1,101,6,2019,5,6,2019,1,117,999,999,9,9,320,320,9,9,99,99
5,509,6,2019,19,6,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,103,6,2019,2,5,2019,1,103,999,999,9,9,320,320,9,9,99,99
1,101,6,2019,2,4,2019,1,101,999,999,9,9,568,320,9,9,99,99
15,1508,6,2019,22,3,2019,15,1508,999,999,9,9,320,320,9,9,99,99
1,103,6,2019,7,3,2019,1,103,999,999,9,9,320,320,9,9,99,99
1,101,6,2019,15,5,2019,1,116,999,999,9,9,320,320,9,9,99,99
1,101,6,2019,21,5,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,110,6,2019,10,4,2019,1,110,999,999,9,9,320,320,9,9,99,99
22,2208,6,2019,27,3,2019,1,105,999,999,9,9,320,320,9,9,99,99
11,1104,6,2019,8,2,2019,11,1105,999,999,9,9,320,320,9,9,99,99
9,901,6,2019,15,1,2019,13,1301,999,999,4,4,320,320,9,9,99,99
1,106,6,2019,11,6,2019,1,101,999,999,9,9,320,320,9,9,99,99
19,1904,6,2019,16,4,2019,19,1904,999,999,9,9,320,320,9,9,99,99
5,502,6,2019,21,1,2019,5,502,999,999,9,9,320,320,9,9,99,99
10,1001,6,2019,12,2,2019,10,1001,999,999,9,9,320,320,9,9,99,99
5,513,6,2019,15,3,2019,5,513,999,999,9,9,320,320,9,9,99,99
10,1001,6,2019,12,2,2019,10,1009,999,999,9,9,320,320,9,9,99,99
1,101,6,2019,28,5,2019,1,101,999,999,9,9,320,320,9,9,99,99
1,101,6,2019,27,5,2019,3,301,999,999,9,9,320,320,9,9,99,99
5,504,6,2019,7,3,2019,5,502,999,999,9,4,320,320,9,9,99,99
19,1904,6,2019,17,5,2019,19,1904,999,999,9,9,320,320,9,9,99,99
22,2214,6,2019,16,4,2019,22,2214,999,999,9,9,320,320,9,9,99,99
6,614,6,2019,25,3,2019,6,603,999,999,9,9,320,320,9,9,99,99
4,401,6,2019,23,5,2019,4,401,999,999,9,9,320,320,9,9,99,99
1,106,6,2019,1,4,2019,1,117,999,999,9,9,320,320,9,9,99,99
9,920,6,2019,24,4,2019,11,1101,999,999,9,9,320,320,9,9,99,99
1,106,6,2019,11,3,2019,1,101,999,999,9,9,320,320,9,9,99,99
5,506,6,2019,7,3,2019,5,506,999,999,9,9,320,320,9,9,99,99
16,1601,6,2019,5,3,2019,16,1609,999,999,9,9,320,320,9,9,99,99
9,909,6,2019,26,6,2019,9,909,999,999,9,9,320,320,9,9,99,99
20,2009,6,2019,27,6,2019,20,2009,999,999,9,9,320,320,9,9,99,99
15,1503,6,2019,1,3,2019,15,1503,999,999,9,9,320,320,9,9,99,99
1,106,7,2019,17,5,2019,6,601,999,999,9,9,320,320,9,9,99,99
5,509,7,2019,30,4,2019,5,511,999,999,9,9,320,320,9,9,99,99
1,101,7,2019,24,6,2019,1,101,999,999,9,9,320,320,9,9,99,99
7,701,7,2019,24,4,2019,7,709,999,999,9,9,320,320,9,9,99,99
10,1001,7,2019,3,6,2019,10,1001,999,999,9,9,320,320,9,9,99,99
