DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ
1,0108,4,2013,12,3,22,2201,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0108,5,2013,1,3,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0108,5,2013,18,2,1,0108,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0108,5,2013,24,1,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0108,6,2013,9,4,1,0108,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0108,6,2013,10,4,1,0108,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0108,6,2013,25,2,1,0108,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0108,8,2013,16,5,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0108,9,2013,20,3,1,0108,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0108,11,2013,25,9,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0109,10,2013,15,4,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0114,4,2013,11,3,1,0114,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0114,5,2013,3,4,1,0114,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0114,6,2013,12,6,1,0114,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0114,7,2013,3,6,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0114,7,2013,25,6,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0114,8,2013,17,5,1,0114,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0114,8,2013,19,6,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0114,11,2013,18,10,1,0114,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,3,2013,14,2,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,3,2013,31,1,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,4,2013,29,1,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,5,2013,2,4,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,5,2013,9,1,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,5,2013,12,3,2,0201,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,5,2013,18,3,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,6,2013,3,4,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,6,2013,29,1,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,7,2013,15,5,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,7,2013,24,5,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,8,2013,2,5,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,8,2013,5,7,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,8,2013,12,6,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,8,2013,13,6,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,8,2013,25,4,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,8,2013,25,6,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,9,2013,2,8,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
1,0115,9,2013,20,8,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
2,0207,4,2013,12,2,2,0201,999,999,9,9,320,320,9,9,NEOG,NEOG
2,0207,9,2013,25,3,2,0201,999,999,9,9,320,320,9,9,NEOG,NEOG
5,0504,7,2013,8,4,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
5,0501,8,2013,20,6,5,0501,999,999,9,9,320,320,9,9,NEOG,NEOG
5,0502,3,2013,4,2,5,0502,999,999,9,9,320,320,9,9,NEOG,NEOG
5,0502,8,2013,8,5,5,0502,999,999,9,9,320,320,9,9,NEOG,NEOG
6,0613,3,2013,18,3,1,0115,999,999,9,9,320,320,9,9,NEOG,NEOG
6,0601,2,2013,13,2,6,0601,999,999,9,9,320,320,9,9,NEOG,NEOG
6,0614,10,2013,12,8,22,2201,999,999,9,9,320,320,9,9,NEOG,NEOG
7,0701,5,2013,26,3,7,0701,999,999,9,9,320,320,9,9,NEOG,NEOG
7,0710,4,2013,7,3,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
7,0710,11,2013,21,11,7,0701,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0901,5,2013,1,4,9,0901,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0901,3,2013,6,2,9,0901,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0901,5,2013,11,4,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0901,6,2013,16,4,9,0901,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0901,10,2013,15,7,10,1001,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0902,11,2013,15,10,9,0901,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0902,11,2013,23,7,9,0901,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0920,4,2013,19,2,9,0920,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0920,5,2013,22,3,9,0920,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0920,9,2013,8,8,9,0920,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0920,9,2013,9,8,9,0920,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0920,10,2013,27,9,9,0920,999,999,9,9,320,320,9,9,NEOG,NEOG
9,0920,11,2013,4,10,9,0920,999,999,9,9,320,320,9,9,NEOG,NEOG
10,1002,2,2013,30,1,11,1101,999,999,9,9,320,320,9,9,NEOG,NEOG
10,1014,4,2013,22,2,10,1001,999,999,9,9,320,320,9,9,NEOG,NEOG
10,1010,4,2013,20,3,10,1001,999,999,9,9,320,320,9,9,NEOG,NEOG
10,1010,5,2013,25,3,10,1001,999,999,9,9,320,320,9,9,NEOG,NEOG
10,1010,7,2013,16,5,10,1010,999,999,9,9,320,320,9,9,NEOG,NEOG
10,1001,6,2013,30,5,10,1001,999,999,9,9,320,320,9,9,NEOG,NEOG
10,1001,7,2013,6,6,10,1001,999,999,9,9,320,320,9,9,NEOG,NEOG
10,1001,8,2013,3,7,9,0901,999,999,9,9,320,320,9,9,NEOG,NEOG
10,1001,8,2013,13,5,10,1001,999,999,9,9,320,320,9,9,NEOG,NEOG
10,1001,11,2013,16,10,10,1001,999,999,9,9,320,320,9,9,NEOG,NEOG
11,1105,3,2013,9,1,11,1101,999,999,9,9,320,320,9,9,NEOG,NEOG
12,1216,7,2013,31,5,12,1215,999,999,9,9,320,320,9,9,NEOG,NEOG
12,1203,8,2013,24,7,12,1201,999,999,9,9,320,320,9,9,NEOG,NEOG
12,1215,11,2013,15,5,12,1215,999,999,9,9,320,320,9,9,NEOG,NEOG
13,1301,11,2013,2,10,13,1301,999,999,9,9,320,320,9,9,NEOG,NEOG
14,1413,10,2013,3,7,14,1413,999,999,9,9,320,320,9,9,NEOG,NEOG
14,1414,8,2013,17,5,14,1401,999,999,9,9,320,320,9,9,NEOG,NEOG
16,1604,3,2013,1,2,16,1601,999,999,9,9,320,320,9,9,NEOG,NEOG
16,1601,3,2013,11,2,16,1601,999,999,9,9,320,320,9,9,NEOG,NEOG
16,1601,6,2013,1,4,16,1601,999,999,9,9,320,320,9,9,NEOG,NEOG
16,1601,6,2013,15,2,16,1601,999,999,9,9,320,320,9,9,NEOG,NEOG
16,1601,7,2013,4,6,16,1601,999,999,9,9,320,320,9,9,NEOG,NEOG
16,1601,9,2013,15,3,16,1601,999,999,9,9,320,320,9,9,NEOG,NEOG
16,1601,9,2013,22,5,16,1601,999,999,9,9,320,320,9,9,NEOG,NEOG
16,1601,10,2013,4,7,16,1601,999,999,9,9,320,320,9,9,NEOG,NEOG
16,1601,10,2013,19,8,16,1601,999,999,9,9,320,320,9,9,NEOG,NEOG
17,1703,5,2013,26,4,17,1703,999,999,9,9,320,320,9,9,NEOG,NEOG
17,1701,5,2013,17,4,17,1701,999,999,9,9,320,320,9,9,NEOG,NEOG
17,1701,7,2013,31,5,17,1701,999,999,9,9,320,320,9,9,NEOG,NEOG
17,1701,11,2013,16,8,17,1703,999,999,9,9,320,320,9,9,NEOG,NEOG
18,1801,2,2013,18,1,18,1801,999,999,9,9,320,320,9,9,NEOG,NEOG
18,1805,6,2013,27,2,1,0101,999,999,9,9,320,320,9,9,NEOG,NEOG
19,1903,7,2013,25,4,19,1901,999,999,9,9,320,320,9,9,NEOG,NEOG
19,1901,2,2013,18,1,19,1901,999,999,9,9,320,320,9,9,NEOG,NEOG
19,1901,2,2013,24,1,19,1901,999,999,9,9,320,320,9,9,NEOG,NEOG
19,1901,3,2013,1,2,19,1901,999,999,9,9,320,320,9,9,NEOG,NEOG
19,1901,5,2013,19,4,19,1901,999,999,9,9,320,320,9,9,NEOG,NEOG
19,1901,6,2013,10,5,19,1901,999,999,9,9,320,320,9,9,NEOG,NEOG
19,1901,11,2013,10,9,19,1901,999,999,9,9,320,320,9,9,NEOG,NEOG
20,2008,7,2013,6,3,20,2001,999,999,9,9,320,320,3,3,NEOG,NEOG
20,2004,10,2013,2,8,20,2004,999,999,9,9,320,320,9,9,NEOG,NEOG
21,2104,8,2013,13,5,22,2201,999,999,9,9,320,320,9,9,NEOG,NEOG
21,2104,8,2013,13,5,22,2201,999,999,9,9,320,320,9,9,NEOG,NEOG
21,2101,7,2013,4,4,21,2101,999,999,9,9,320,320,9,9,NEOG,NEOG
21,2101,8,2013,18,7,21,2101,999,999,9,9,320,320,9,9,NEOG,NEOG
21,2101,10,2013,24,9,22,2201,999,999,9,9,320,320,9,9,NEOG,NEOG
21,2101,10,2013,27,8,21,2101,999,999,9,9,320,320,9,9,NEOG,NEOG
21,2101,11,2013,5,9,21,2101,999,999,9,9,320,320,9,9,NEOG,NEOG
21,2101,11,2013,17,10,21,2101,999,999,9,9,320,320,9,9,NEOG,NEOG
22,2201,3,2013,21,2,22,2201,999,999,9,9,320,320,9,9,NEOG,NEOG
22,2212,11,2013,15,10,22,2212,999,999,9,9,320,320,9,9,NEOG,NEOG
22,2203,10,2013,19,9,22,2201,999,999,9,9,320,320,9,9,NEOG,NEOG
10,1002,7,2013,19,6,10,1001,27,999,9,9,320,320,3,9,NEOG,NEOG
8,0801,9,2013,9,8,8,0801,999,999,9,9,320,320,4,4,NEOG,NEOG
1,0101,5,2013,4,2,1,0101,37,39,9,9,320,320,5,5,NEOG,NEOG
9,0901,8,2013,19,7,9,0901,46,37,9,9,320,320,9,9,NEOG,NEOG
9,0901,10,2013,17,4,9,0901,37,35,9,9,320,320,9,9,NEOG,NEOG
1,0101,7,2013,5,6,1,0101,30,34,9,4,320,320,5,5,NEOG,NEOG
8,0801,5,2013,11,3,8,0801,33,32,9,9,320,320,9,9,NEOG,NEOG
1,0114,6,2013,23,5,1,0114,999,29,9,4,320,320,9,4,NEOG,NEOG
8,0801,1,2013,7,1,8,0801,32,29,9,9,320,320,4,4,NEOG,NEOG
1,0108,6,2013,19,2,1,0108,31,28,9,9,320,320,9,9,NEOG,NEOG
10,1001,7,2013,16,4,10,1001,24,28,9,9,320,320,9,9,NEOG,NEOG
11,1109,4,2013,18,2,11,1101,999,26,9,4,320,320,9,4,NEOG,NEOG
16,1601,10,2013,2,4,16,1601,28,25,9,9,320,320,4,4,NEOG,NEOG
10,1002,5,2013,7,2,10,1001,999,24,9,9,320,320,9,4,NEOG,NEOG
10,1001,11,2013,7,11,10,1001,24,23,9,9,320,320,9,9,NEOG,NEOG
21,2101,3,2013,7,3,21,2101,24,22,9,9,320,320,9,9,NEOG,NEOG
18,1801,3,2013,14,1,18,1801,23,22,9,9,320,320,4,4,NEOG,NEOG
11,1102,10,2013,11,9,11,1101,22,22,9,4,320,320,3,2,NEOG,NEOG
16,1601,5,2013,19,2,16,1601,999,21,9,9,320,320,9,3,NEOG,NEOG
1,0115,8,2013,24,7,1,0115,24,21,9,9,320,320,9,9,NEOG,NEOG
14,1401,7,2013,29,4,14,1401,22,21,9,1,320,320,2,2,NEOG,NEOG
21,2101,6,2013,22,5,21,2101,27,20,9,9,320,320,9,9,NEOG,NEOG
10,1010,11,2013,8,5,10,1001,30,999,1,9,320,320,4,9,NEOG,NEOG
12,1201,1,2014,30,8,12,1202,999,999,1,1,320,320,3,3,NEOG,NEOG
9,0901,12,2013,4,11,9,0901,49,46,1,4,320,320,4,3,NEOG,NEOG
10,1010,10,2013,24,6,10,1001,45,42,1,1,320,320,4,3,NEOG,NEOG
16,1601,4,2013,14,2,16,1601,41,35,1,1,320,320,3,4,NEOG,NEOG
8,0801,4,2013,19,3,8,0801,33,33,1,1,320,320,4,4,NEOG,NEOG
1,0115,8,2013,3,6,1,0101,33,32,1,4,320,320,5,5,NEOG,NEOG
16,1601,10,2013,23,8,16,1601,27,30,1,1,320,320,4,4,NEOG,NEOG
10,1010,7,2013,3,6,10,1001,28,27,1,1,320,320,3,2,NEOG,NEOG
14,1413,7,2013,3,4,8,0801,31,25,1,1,320,320,9,9,NEOG,NEOG
4,0401,9,2013,21,3,4,0401,29,24,1,1,320,320,4,4,NEOG,NEOG
16,1610,3,2013,18,1,16,1601,28,24,1,1,320,320,3,3,NEOG,NEOG
8,0806,12,2013,8,11,8,0806,26,24,1,1,320,320,3,3,NEOG,NEOG
10,1009,10,2013,5,9,10,1009,26,24,1,1,320,320,4,3,NEOG,NEOG
4,0406,11,2013,12,9,4,0406,25,24,1,1,320,320,2,4,NEOG,NEOG
14,1413,9,2013,30,8,14,1413,25,24,1,1,320,320,9,9,NEOG,NEOG
7,0704,6,2013,29,5,7,0701,24,24,1,1,320,320,3,3,NEOG,NEOG
10,1001,8,2013,10,7,10,1001,24,21,1,1,320,320,4,4,NEOG,NEOG
14,1413,1,2014,27,9,14,1413,23,21,1,1,320,320,9,9,NEOG,NEOG
12,1223,10,2013,18,9,12,1223,22,21,1,1,320,320,4,4,NEOG,NEOG
8,0801,6,2013,25,4,8,0801,21,21,1,1,320,320,4,3,NEOG,NEOG
8,0807,6,2013,25,4,14,1401,21,21,1,1,320,320,4,3,NEOG,NEOG
8,0801,1,2014,26,12,8,0801,20,20,1,1,320,320,3,3,NEOG,NEOG
10,1008,8,2013,24,7,10,1001,21,18,1,1,320,320,4,4,NEOG,NEOG
4,0410,6,2013,29,1,4,0401,21,17,1,4,320,320,4,3,NEOG,NEOG
11,1109,3,2013,4,3,11,1101,20,17,1,4,320,320,3,3,NEOG,NEOG
1,0101,2,2014,11,12,1,0114,999,999,4,4,320,320,9,9,NEOG,NEOG
1,0114,2,2014,26,11,1,0114,999,999,4,4,320,320,9,9,NEOG,NEOG
1,0114,6,2013,7,6,1,0114,999,999,4,4,320,320,9,9,NEOG,NEOG
12,1201,5,2013,11,3,9,0901,999,999,4,4,320,320,9,9,NEOG,NEOG
1,0101,1,2014,24,10,1,0101,999,999,4,4,320,320,9,9,NEOG,NEOG
1,0101,3,2014,9,8,1,0101,999,999,4,4,320,320,9,9,NEOG,NEOG
1,0101,9,2013,2,5,1,0101,999,999,4,4,320,320,9,9,NEOG,NEOG
1,0101,11,2013,5,9,1,0101,999,999,4,4,320,320,9,9,NEOG,NEOG
1,0101,12,2013,18,9,1,0101,999,999,4,4,320,320,9,9,NEOG,NEOG
1,0102,11,2013,13,8,1,0101,999,999,4,4,320,320,9,9,NEOG,NEOG
1,0117,5,2013,11,3,1,0115,999,999,4,4,320,320,9,9,NEOG,NEOG
1,0114,4,2013,4,4,1,0101,999,999,4,4,320,320,9,9,NEOG,NEOG
9,0920,2,2013,15,1,9,0920,999,999,4,4,320,320,9,9,NEOG,NEOG
9,0920,6,2013,26,4,9,0920,999,999,4,4,320,320,9,9,NEOG,NEOG
9,0920,7,2013,27,5,9,0920,999,999,4,4,320,320,9,9,NEOG,NEOG
9,0920,8,2013,18,6,9,0920,999,999,4,4,320,320,9,9,NEOG,NEOG
9,0920,10,2013,4,7,9,0920,999,999,4,9,320,320,9,9,NEOG,NEOG
9,0920,10,2013,17,7,9,0920,999,999,4,4,320,320,9,9,NEOG,NEOG
9,0920,10,2013,19,9,9,0920,999,999,4,4,320,320,9,9,NEOG,NEOG
9,0920,12,2013,11,10,9,0920,999,999,4,4,320,320,9,9,NEOG,NEOG
10,1016,4,2014,15,10,9,0920,999,999,4,9,320,320,9,9,NEOG,NEOG
10,1001,1,2014,5,12,1,0101,999,999,4,4,320,320,9,9,NEOG,NEOG
12,1215,3,2014,28,6,12,1215,999,999,4,4,320,320,9,9,NEOG,NEOG
14,1412,1,2014,13,11,14,1412,999,999,4,9,320,320,2,9,NEOG,NEOG
14,1412,2,2014,13,11,14,1412,999,999,4,9,320,320,2,9,NEOG,NEOG
16,1601,11,2013,18,7,16,1601,999,999,4,4,320,320,9,9,NEOG,NEOG
17,1703,7,2013,8,5,17,1703,999,999,4,9,320,320,9,9,NEOG,NEOG
18,1801,9,2013,7,8,18,1801,999,999,4,4,320,320,9,9,NEOG,NEOG
22,2205,10,2013,4,10,22,2205,999,999,4,4,320,320,9,9,NEOG,NEOG
9,0901,9,2013,15,8,9,0901,48,999,4,9,320,320,9,9,NEOG,NEOG
9,0920,5,2014,17,6,9,0920,37,999,4,4,320,320,5,9,NEOG,NEOG
1,0101,8,2013,7,6,1,0101,35,999,4,9,320,320,2,9,NEOG,NEOG
1,0101,8,2013,6,3,1,0101,33,999,4,9,320,320,4,9,NEOG,NEOG
9,0901,8,2013,23,7,9,0901,999,999,4,4,320,320,9,9,NEOG,NEOG
9,0901,8,2013,31,7,9,0901,999,999,4,4,320,320,9,9,NEOG,NEOG
1,0101,4,2013,22,2,1,0101,999,999,4,4,320,320,9,9,NEOG,NEOG
2,0201,7,2013,12,6,2,0201,999,999,4,4,320,320,9,9,NEOG,NEOG
2,0207,10,2013,10,9,2,0201,999,999,4,4,320,320,9,9,NEOG,NEOG
17,1703,7,2013,2,7,17,1703,42,999,4,4,320,320,5,9,NEOG,NEOG
1,0101,10,2013,9,8,1,0101,66,56,4,4,320,320,5,5,NEOG,NEOG
1,0101,5,2013,14,1,1,0101,56,53,4,4,320,320,9,9,NEOG,NEOG
9,0901,6,2013,5,6,9,0901,52,52,4,4,320,320,4,4,NEOG,NEOG
14,1401,5,2013,16,1,9,0901,57,51,4,4,320,320,2,2,NEOG,NEOG
15,1501,3,2013,15,1,15,1501,56,51,4,4,320,320,4,4,NEOG,NEOG
14,1415,8,2013,8,5,16,1601,46,42,4,4,320,320,9,9,NEOG,NEOG
12,1219,6,2013,13,2,12,1215,40,41,4,4,320,320,4,4,NEOG,NEOG
1,0101,2,2014,9,10,1,0101,40,40,4,9,320,320,4,4,NEOG,NEOG
1,0101,7,2013,15,7,1,0101,32,39,4,4,320,320,9,9,NEOG,NEOG
15,1501,2,2013,15,1,15,1501,32,39,4,4,320,320,4,5,NEOG,NEOG
16,1601,4,2013,20,3,16,1601,46,38,4,4,320,320,9,9,NEOG,NEOG
1,0101,6,2013,11,2,1,0101,44,38,4,4,320,320,5,4,NEOG,NEOG
21,2101,12,2013,18,10,22,2217,38,38,4,4,320,320,9,9,NEOG,NEOG
1,0101,11,2013,27,9,1,0101,39,37,4,4,320,320,9,9,NEOG,NEOG
16,1601,8,2013,11,7,16,1601,38,36,4,4,320,320,4,4,NEOG,NEOG
20,2011,2,2014,26,9,20,2011,35,35,4,4,320,320,5,4,NEOG,NEOG
3,0302,4,2013,11,3,3,0301,30,35,4,4,320,320,9,9,NEOG,NEOG
1,0101,11,2013,10,9,1,0101,35,34,4,4,320,320,4,4,NEOG,NEOG
1,0101,8,2013,13,6,1,0101,34,34,4,4,320,320,9,4,NEOG,NEOG
9,0901,6,2013,7,5,9,0901,32,34,4,9,320,320,9,9,NEOG,NEOG
9,0920,11,2013,4,9,9,0920,999,33,4,4,320,320,9,9,NEOG,NEOG
15,1501,2,2013,4,1,15,1501,41,33,4,4,320,320,5,4,NEOG,NEOG
22,2202,4,2013,1,4,22,2202,37,33,4,4,320,320,4,4,NEOG,NEOG
1,0105,8,2013,30,7,1,0101,36,33,4,4,320,320,4,4,NEOG,NEOG
19,1901,3,2014,27,12,19,1901,35,33,4,4,320,320,9,9,NEOG,NEOG
1,0101,10,2013,16,8,1,0108,34,33,4,9,320,320,5,5,NEOG,NEOG
9,0901,4,2013,5,3,9,0901,33,33,4,4,320,320,5,5,NEOG,NEOG
5,0501,6,2013,23,4,1,0101,32,33,4,4,320,320,5,5,NEOG,NEOG
1,0117,4,2013,22,3,1,0101,999,32,4,4,320,320,9,9,NEOG,NEOG
1,0101,10,2013,18,2,1,0101,38,32,4,9,320,320,5,9,NEOG,NEOG
1,0101,7,2013,3,4,1,0101,25,32,4,4,320,320,5,5,NEOG,NEOG
9,0923,7,2013,19,4,9,0901,37,31,4,4,320,320,9,9,NEOG,NEOG
9,0901,6,2013,22,3,9,0901,34,31,4,4,320,320,9,9,NEOG,NEOG
10,1001,12,2013,22,10,10,1001,34,31,4,4,320,320,9,9,NEOG,NEOG
4,0406,9,2013,24,7,4,0401,30,31,4,4,320,320,4,4,NEOG,NEOG
1,0101,2,2014,1,10,6,0601,25,31,4,4,320,320,9,9,NEOG,NEOG
20,2011,7,2013,21,1,22,2201,24,31,4,4,320,320,5,2,NEOG,NEOG
9,0901,3,2013,28,1,9,0901,32,30,4,4,320,320,9,9,NEOG,NEOG
22,2201,10,2013,18,7,22,2201,30,30,4,4,320,320,9,9,NEOG,NEOG
13,1301,2,2014,7,10,13,1301,27,30,4,4,320,320,4,4,NEOG,NEOG
1,0101,11,2013,24,10,1,0101,31,29,4,4,320,320,4,4,NEOG,NEOG
16,1601,2,2014,20,11,19,1901,30,29,4,4,320,320,5,5,NEOG,NEOG
1,0101,8,2013,20,3,1,0101,27,29,4,4,320,320,4,3,NEOG,NEOG
1,0101,2,2014,3,12,1,0101,24,29,4,4,320,320,4,5,NEOG,NEOG
1,0101,2,2014,28,2,1,0108,34,28,4,9,320,320,4,9,NEOG,NEOG
1,0101,2,2014,5,12,1,0101,33,28,4,4,320,320,6,4,NEOG,NEOG
5,0501,11,2013,2,10,5,0501,32,28,4,4,320,320,4,5,NEOG,NEOG
9,0901,3,2013,11,2,9,0901,32,28,4,4,320,320,5,4,NEOG,NEOG
1,0101,8,2013,25,1,1,0101,31,28,4,4,320,320,4,4,NEOG,NEOG
12,1202,4,2013,5,3,9,0901,31,28,4,4,320,320,4,5,NEOG,NEOG
1,0114,5,2013,30,1,1,0114,29,28,4,4,320,320,4,4,NEOG,NEOG
1,0114,4,2013,27,2,1,0114,27,28,4,4,320,320,4,9,NEOG,NEOG
1,0101,9,2013,28,2,1,0101,34,27,4,9,320,320,4,9,NEOG,NEOG
12,1211,11,2013,8,10,12,1201,32,27,4,4,320,320,4,5,NEOG,NEOG
1,0106,4,2013,15,2,1,0101,31,27,4,4,320,320,5,5,NEOG,NEOG
18,1801,8,2013,10,7,18,1801,31,27,4,4,320,320,3,4,NEOG,NEOG
5,0501,12,2013,7,10,5,0501,30,27,4,4,320,320,4,4,NEOG,NEOG
1,0101,9,2013,2,7,1,0101,29,27,4,4,320,320,4,4,NEOG,NEOG
2,0201,11,2013,17,10,2,0201,29,27,4,4,320,320,9,9,NEOG,NEOG
18,1802,3,2014,17,12,18,1801,29,27,4,4,320,320,9,9,NEOG,NEOG
1,0101,11,2013,24,9,1,0101,27,27,4,4,320,320,5,4,NEOG,NEOG
9,0901,3,2013,26,2,9,0901,27,27,4,9,320,320,4,4,NEOG,NEOG
12,1216,2,2014,5,12,9,0901,27,27,4,4,320,320,5,4,NEOG,NEOG
22,2213,6,2013,6,5,22,2201,25,27,4,4,320,320,5,5,NEOG,NEOG
20,2011,7,2013,20,6,22,2201,22,27,4,4,320,320,3,4,NEOG,NEOG
20,2011,7,2013,24,6,22,2201,21,27,4,4,320,320,4,4,NEOG,NEOG
1,0101,3,2014,27,6,1,0117,32,26,4,4,320,320,3,4,NEOG,NEOG
3,0301,8,2013,24,6,3,0301,31,26,4,4,320,320,9,9,NEOG,NEOG
12,1201,2,2014,16,12,12,1201,27,26,4,4,320,320,4,4,NEOG,NEOG
1,0101,5,2013,11,3,1,0101,26,26,4,4,320,320,9,9,NEOG,NEOG
17,1712,5,2013,7,3,17,1712,25,26,4,4,320,320,4,4,NEOG,NEOG
20,2011,7,2013,5,6,22,2201,20,26,4,4,320,320,4,4,NEOG,NEOG
1,0108,7,2013,15,5,1,0101,32,25,4,4,320,320,5,3,NEOG,NEOG
1,0101,4,2014,19,3,1,0101,30,25,4,4,320,320,3,2,NEOG,NEOG
1,0101,12,2013,3,10,1,0101,30,25,4,1,320,320,2,2,NEOG,NEOG
5,0501,1,2014,2,12,5,0501,30,25,4,4,320,320,9,9,NEOG,NEOG
1,0101,8,2013,14,5,1,0101,28,25,4,9,320,320,4,9,NEOG,NEOG
5,0501,7,2013,9,5,5,0501,28,25,4,4,320,320,4,4,NEOG,NEOG
3,0308,3,2014,14,6,3,0308,27,25,4,4,320,320,4,4,NEOG,NEOG
1,0101,4,2013,8,2,1,0101,25,25,4,4,320,320,4,4,NEOG,NEOG
20,2009,12,2013,20,8,20,2009,25,25,4,4,320,320,3,3,NEOG,NEOG
5,0502,6,2013,6,3,5,0502,24,25,4,4,320,320,9,9,NEOG,NEOG
1,0108,1,2014,26,4,1,0108,29,24,4,9,320,320,4,9,NEOG,NEOG
1,0101,2,2013,29,1,1,0101,28,24,4,4,320,320,4,4,NEOG,NEOG
1,0117,2,2014,16,8,1,0117,28,24,4,4,320,320,9,9,NEOG,NEOG
2,0201,11,2013,16,10,2,0201,28,24,4,4,320,320,4,4,NEOG,NEOG
20,2001,8,2013,17,6,20,2001,28,24,4,4,320,320,3,4,NEOG,NEOG
1,0101,10,2013,12,9,1,0101,27,24,4,4,320,320,4,4,NEOG,NEOG
4,0403,6,2013,29,5,1,0115,27,24,4,4,320,320,4,4,NEOG,NEOG
1,0101,12,2013,5,9,1,0101,26,24,4,4,320,320,4,4,NEOG,NEOG
2,0201,3,2014,2,12,2,0201,25,24,4,4,320,320,4,3,NEOG,NEOG
2,0201,7,2013,7,6,2,0201,25,24,4,4,320,320,4,4,NEOG,NEOG
2,0207,7,2013,15,5,2,0201,25,24,4,4,320,320,9,9,NEOG,NEOG
9,0901,1,2014,10,10,9,0901,24,24,4,5,320,320,4,9,NEOG,NEOG
9,0923,11,2013,10,10,8,0801,24,24,4,4,320,320,5,4,NEOG,NEOG
22,2205,7,2013,16,4,22,2205,23,24,4,4,320,320,4,4,NEOG,NEOG
1,0113,3,2013,1,2,1,0101,21,24,4,4,320,320,3,9,NEOG,NEOG
20,2007,3,2014,29,7,20,2007,32,23,4,4,320,320,4,4,NEOG,NEOG
1,0101,6,2013,12,4,1,0101,29,23,4,4,320,320,3,4,NEOG,NEOG
19,1901,2,2013,6,2,19,1901,29,23,4,4,320,320,5,9,NEOG,NEOG
10,1002,5,2013,6,5,10,1001,28,23,4,4,320,320,4,3,NEOG,NEOG
10,1001,5,2013,10,4,10,1001,27,23,4,4,320,320,9,9,NEOG,NEOG
1,0101,1,2014,15,11,1,0108,26,23,4,4,320,320,5,3,NEOG,NEOG
1,0115,7,2013,2,5,1,0115,25,23,4,4,320,320,9,9,NEOG,NEOG
15,1507,8,2013,26,7,17,1701,25,23,4,4,320,320,9,9,NEOG,NEOG
1,0115,5,2013,11,4,1,0115,24,23,4,4,320,320,9,9,NEOG,NEOG
